Year,Make,Model,Type,Seats,Doors
2012,Toyota,LAND CRUISER,4.0 L  GXR TOP SUV,8,5
2012,Toyota,LAND CRUISER,4.0 L  GXR+ SUV,8,5
2012,Toyota,LAND CRUISER,4.0 L MANUAL SAFARI SUV,8,5
2012,Toyota,LAND CRUISER,4.6 L  GXR SUV,8,5
2012,Toyota,LAND CRUISER,4.6 L  GXR+ SUV,8,5
2012,Toyota,LAND CRUISER,4.6 L  VXR SUV,8,5
2012,Toyota,LAND CRUISER,4.6 L  VXR+ SUV,8,5
2012,Toyota,LAND CRUISER,5.7 L  VXR SUV,8,5
2012,Toyota,LAND CRUISER,5.7 L  VXR TOP SUV,8,5
2012,Toyota,LAND CRUISER,5.7 L  VXR+ SUV,8,5
2012,Toyota,LAND CRUISER PICK UP,4.0 L MANUAL LX AC PWR OPT Pick Up,3,2
2012,Toyota,LAND CRUISER PICK UP,4.0 L MANUAL LX AC PWR OPT Pick Up Double Cab,6,4
2012,Toyota,PRADO,2.7 L  GXL SUV,8,5
2012,Toyota,PRADO,2.7 L  TX SUV,5,3
2012,Toyota,PRADO,2.7 L  TX-L SUV,7,5
2012,Toyota,PRADO,2.7 L  TX-L TOP SUV,5,3
2012,Toyota,PRADO,2.7 L  TX-L TOP SUV,7,5
2012,Toyota,PRADO,4.0 L  TX SUV,7,5
2012,Toyota,PRADO,4.0 L  TX-L SUV,7,5
2012,Toyota,PRADO,4.0 L  TX-L TOP SUV,7,5
2012,Toyota,PRADO,4.0 L  VX MID SUV,7,5
2012,Toyota,PRADO,4.0 L  VX SUV,7,5
2012,Toyota,PRADO,4.0 L  VX-L MID SUV,7,5
2012,Toyota,PRADO,4.0 L  VX-L NAVIGATION SUV,7,5
2012,Toyota,PRADO,4.0 L  VX-L TOP P/C SUV,7,5
2012,Toyota,PRADO,4.0 L  VX-L TOP SUV,7,5
2012,Toyota,PREVIA,2.4 L  DLX MPV,8,5
2012,Toyota,PREVIA,2.4 L  GL MPV,7,5
2012,Toyota,RAV4,2.4 L  BASE SUV,5,5
2012,Toyota,RAV4,2.4 L  MID SUV,5,5
2012,Toyota,RAV4,2.4 L  TOP LTH SUV,5,5
2012,Toyota,RAV4,2.4 L  TOP SUV,5,5
2012,Toyota,RAV4,2.4 L MANUAL BASE SUV,5,5
2012,Toyota,SEQUOIA,5.7 L  LIMITED MID SUV,8,5
2012,Toyota,SEQUOIA,5.7 L  LIMITED TOP SUV,8,5
2012,Toyota,SEQUOIA,5.7 L  PLATINUM LUXURY 4X4 SUV,7,5
2012,Toyota,SEQUOIA,5.7 L  SR5 4X4 SUV,8,5
2012,Toyota,YARIS,1.3 L  BASE Hatchback,5,5
2012,Toyota,YARIS,1.3 L  BASE Sedan,5,4
2012,Toyota,YARIS,1.3 L  MID Hatchback,5,5
2012,Toyota,YARIS,1.3 L  MID Sedan,5,4
2012,Toyota,YARIS,1.3 L  TOP Hatchback,5,5
2012,Toyota,YARIS,1.3 L  TOP Sedan,5,4
2012,Volkswagen,CADDY,1.6 L MANUAL STD Compact/Mini MPV,5,4
2012,Volkswagen,CC,1.8 L DSG S Sedan,5,4
2012,Volkswagen,CC,1.8 L DSG SE Sedan,5,4
2012,Volkswagen,CC,2.0 L DSG SEL Sedan,5,4
2012,Volkswagen,CC,2.0 L DSG SPORT Sedan,5,4
2012,Volkswagen,CC,3.6 L DSG V6 Sedan,5,4
2012,Volkswagen,EOS,2.0 L DSG FABRIC Coupe/Cabriolet,4,2
2012,Volkswagen,EOS,2.0 L DSG LEATHER Coupe/Cabriolet,4,2
2012,Volkswagen,GOLF,1.4 L DSG HIGHLINE Hatchback,5,5
2012,Volkswagen,GOLF,1.6 L DSG COMFORTLINE Hatchback,5,5
2012,Volkswagen,GOLF,1.6 L DSG TRENDLINE Hatchback,5,5
2012,Volkswagen,GOLF,2.0 L DSG GTI  FABRIC Hatchback,5,5
2012,Volkswagen,GOLF,2.0 L DSG GTI  LEATHER Hatchback,5,5
2012,Volkswagen,GOLF,2.0 L DSG GTI Hatchback,5,5
2012,Volkswagen,GOLF,2.0 L DSG R Hatchback,5,5
2012,Volkswagen,JETTA,2.0 L  COMFORTLINE PLUS Sedan,5,4
2012,Volkswagen,JETTA,2.0 L  COMFORTLINE Sedan,5,4
2012,Volkswagen,JETTA,2.0 L  TRENDLINE Sedan,5,4
2012,Volkswagen,PASSAT,1.8 L  COMFORTLINE Sedan,5,4
2012,Volkswagen,PASSAT,1.8 L  TRENDLINE Sedan,5,4
2012,Volkswagen,PASSAT,2.0 L  STD Sedan,5,4
2012,Volkswagen,PASSAT,2.5 L TIPTRONIC S Sedan,5,4
2012,Volkswagen,PASSAT,2.5 L TIPTRONIC SE Sedan,5,4
2012,Volkswagen,PASSAT,2.5 L TIPTRONIC SEL Sedan,5,4
2012,Volkswagen,PASSAT,2.5 L TIPTRONIC SPORT Sedan,5,4
2012,Volkswagen,POLO,1.6 L TIPTRONIC SE Sedan,5,4
2012,Volkswagen,SCIROCCO,1.4 L DSG STD Hatchback,4,3
2012,Volkswagen,SCIROCCO,2.0 L DSG P1 Hatchback,4,3
2012,Volkswagen,SCIROCCO,2.0 L DSG P2 Hatchback,4,3
2012,Volkswagen,SCIROCCO,2.0 L DSG R Hatchback,4,3
2012,Volkswagen,SCIROCCO,2.0 L DSG SPORT Hatchback,4,3
2012,Volkswagen,TIGUAN,2.0 L TIPTRONIC SPORT & STYLE SUV,5,5
2012,Volkswagen,TIGUAN,2.0 L TIPTRONIC TRACK & FIELD SUV,5,5
2012,Volkswagen,TIGUAN,2.0 L TIPTRONIC TREND & FUN SUV,5,5
2012,Volkswagen,TOUAREG,3.6 L TIPTRONIC P1 SUV,5,5
2012,Volkswagen,TOUAREG,3.6 L TIPTRONIC P2 SUV,5,5
2012,Volkswagen,TOUAREG,3.6 L TIPTRONIC P3 SUV,5,5
2012,Volkswagen,TOUAREG,3.6 L TIPTRONIC STD SUV,5,5
2012,Volkswagen,TOUAREG,4.2 L TIPTRONIC R-LINE SUV,5,5
2012,Volvo,C30,2.4 L  R DESIGN Hatchback,4,3
2012,Volvo,C30,2.5 L  T5 R DESIGN Hatchback,4,3
2012,Volvo,C70,2.5 L GEARTRONIC T5 PRESTIGE Coupe/Cabriolet,4,2
2012,Volvo,S40,2.0 L  COMFORT SE Sedan,5,4
2012,Volvo,S60,1.6 L  T4 CLASSIC Sedan,5,4
2012,Volvo,S60,1.6 L  T4 COMFORT Sedan,5,4
2012,Volvo,S80,2.0 L  T5  COMFORT SE Sedan,5,4
2012,Volvo,V70,2.0 L GEARTRONIC CLASSIC PLUS Estate,5,5
2012,Volvo,V70,2.0 L GEARTRONIC T5 CLASSIC Estate,5,5
2012,Volvo,V70,2.0 L GEARTRONIC T5 COMFORT Estate,5,5
2012,Volvo,XC60,2.0 L POWERSHIFT COMFORT SUV,5,5
2012,Volvo,XC60,2.0 L POWERSHIFT PREMIUM SUV,5,5
2012,Volvo,XC60,2.0 L POWERSHIFT PRESTIGE SUV,5,5
2012,Volvo,XC60,3.0 L GEARTRONIC PRESTIGE SUV,5,5
2012,Volvo,XC90,3.2 L GEARTRONIC COMFORT SE LUX SUV,7,5
2012,Volvo,XC90,3.2 L GEARTRONIC COMFORT SE SUV,7,5
2012,Volvo,XC90,3.2 L GEARTRONIC EXECUTIVE SUV,7,5
2012,Volvo,XC90,3.2 L GEARTRONIC R DESIGN SE SUV,7,5
2012,ZNA,YUMSUN,2.5 L  STD MPV,7,5
2011,Alfa Romeo,159,2.2 L MANUAL STD Sedan,5,4
2011,Alfa Romeo,159,3.2 L SELESPEED STD Sedan,5,4
2011,Alfa Romeo,8C SPIDER,4.7 L MANUAL STD Coupe/Cabriolet,2,2
2011,Alfa Romeo,MITO,1.4 L MANUAL STD Hatchback,5,3
2011,Alfa Romeo,SPIDER,2.2 L MANUAL SPORT Convertible,2,2
2011,Alfa Romeo,SPIDER,3.2 L MULTIMODE SPORT Convertible,2,2
2011,Aston Martin,DBS,6.0 L  STD Coupe,2,2
2011,Aston Martin,DBS,6.0 L  VOLANTE Convertible,2,2
2011,Aston Martin,DBS,6.0 L MANUAL STD Coupe,2,2
2011,Aston Martin,ONE-77,7.3 L  STD Coupe,4,2
2011,Aston Martin,RAPIDE,6.0 L MULTIMODE STD Sedan,4,4
2011,Aston Martin,V12 VANTAGE,6.0 L  STD Coupe,4,2
2011,Aston Martin,V12 VANTAGE,6.0 L MANUAL STD Coupe,4,2
2011,Aston Martin,VANTAGE,4.7 L  N420 Coupe,2,2
2011,Aston Martin,VANTAGE,4.7 L  S Coupe,2,2
2011,Audi,A1,1.4 L S-TRONIC AMBITION Hatchback,4,3
2011,Audi,A1,1.4 L S-TRONIC AMBITION S-LINE Hatchback,4,3
2011,Audi,A1,1.4 L S-TRONIC ATTRACTION Hatchback,4,3
2011,Audi,A1,1.4 L S-TRONIC ATTRACTION S-LINE Hatchback,4,3
2011,Audi,A3,1.8 L  S-Line Hatchback,5,5
2011,Audi,A3,1.8 L  STD Hatchback,5,5
2011,Audi,A4,1.8 L MULTITRONIC S-Line Sedan,5,4
2011,Audi,A4,1.8 L MULTITRONIC STD Sedan,5,4
2011,Audi,A4,2.0 L MULTITRONIC S-Line Sedan,5,4
2011,Audi,A4,2.0 L MULTITRONIC STD Sedan,5,4
2011,Audi,A4,2.0 L S-TRONIC S-Line Sedan,5,4
2011,Audi,A4,2.0 L S-TRONIC STD Sedan,5,4
2011,Audi,A4,3.2 L TIPTRONIC S-Line Sedan,5,4
2011,Audi,A4,3.2 L TIPTRONIC STD Sedan,5,4
2011,Audi,A5,2.0 L MULTITRONIC S-Line Convertible,4,2
2011,Audi,A5,2.0 L MULTITRONIC S-Line Hatchback,4,5
2011,Audi,A5,2.0 L MULTITRONIC STD Convertible,4,2
2011,Audi,A5,2.0 L MULTITRONIC STD Hatchback,4,5
2011,Audi,A5,2.0 L S-TRONIC S-Line Coupe,4,2
2011,Audi,A5,2.0 L S-TRONIC S-Line Hatchback,4,5
2011,Audi,A5,2.0 L S-TRONIC STD Coupe,4,2
2011,Audi,A5,2.0 L S-TRONIC STD Hatchback,4,5
2011,Audi,A5,3.2 L TIPTRONIC S-Line Coupe,4,2
2011,Audi,A5,3.2 L TIPTRONIC STD Coupe,4,2
2011,Audi,A6,2.0 L MULTITRONIC STD Sedan,5,4
2011,Audi,A6,2.8 L MULTITRONIC QUATTRO Sedan,5,4
2011,Audi,A6,2.8 L S-TRONIC S-Line Sedan,5,4
2011,Audi,A6,3.0 L TIPTRONIC S-Line Sedan,5,4
2011,Audi,A6,3.0 L TIPTRONIC STD Sedan,5,4
2011,Audi,A7,2.8 L S-TRONIC STD Hatchback,4,5
2011,Audi,A7,2.8 L S-TRONIC STD Hatchback,5,5
2011,Audi,A7,3.0 L S-TRONIC S-LINE Hatchback,4,5
2011,Audi,A7,3.0 L S-TRONIC S-LINE Hatchback,5,5
2011,Audi,A7,3.0 L S-TRONIC STD Hatchback,4,5
2011,Audi,A7,3.0 L S-TRONIC STD Hatchback,5,5
2011,Audi,A8,3.0 L TIPTRONIC STD Sedan,5,4
2011,Audi,A8,4.2 L TIPTRONIC STD Sedan,5,4
2011,Audi,A8,6.3 L TIPTRONIC STD Sedan,5,4
2011,Audi,Q5,2.0 L TIPTRONIC S-Line SUV,5,5
2011,Audi,Q5,2.0 L TIPTRONIC STD SUV,5,5
2011,Audi,Q5,3.2 L S-TRONIC S-Line SUV,5,5
2011,Audi,Q5,3.2 L S-TRONIC STD SUV,5,5
2011,Audi,Q7,3.0 L TIPTRONIC S-Line SUV,7,5
2011,Audi,Q7,3.0 L TIPTRONIC STD SUV,7,5
2011,Audi,Q7,4.2 L TIPTRONIC S-Line SUV,7,5
2011,Audi,Q7,4.2 L TIPTRONIC STD SUV,7,5
2011,Audi,Q7,6.0 L TIPTRONIC STD SUV,7,5
2011,Audi,R8,4.2 L MANUAL FSI Coupe,2,2
2011,Audi,R8,4.2 L R-TRONIC FSI Coupe,2,2
2011,Audi,R8,5.2 L MANUAL FSI Coupe,2,2
2011,Audi,R8,5.2 L R-TRONIC FSI Coupe,2,2
2011,Audi,R8 SPYDER,5.2 L MANUAL FSI Convertible,2,2
2011,Audi,R8 SPYDER,5.2 L R-TRONIC FSI Convertible,2,2
2011,Audi,RS5,4.2 L S-TRONIC STD Coupe,4,2
2011,Audi,S5,4.2 L TIPTRONIC TOP Coupe,4,2
2011,Audi,S6,5.2 L TIPTRONIC TOP Sedan,5,4
2011,Audi,S7,4.0 L S-TRONIC STD Sedan,5,4
2011,Audi,S8,5.2 L TIPTRONIC TOP Sedan,5,4
2011,Audi,TT,2.0 L S-TRONIC S-Line Convertible,2,2
2011,Audi,TT,2.0 L S-TRONIC S-Line Coupe,4,2
2011,Audi,TT,2.0 L S-TRONIC STD Convertible,2,2
2011,Audi,TT,2.0 L S-TRONIC STD Coupe,2,2
2011,Audi,TT,2.0 L S-TRONIC STD Coupe,4,2
2011,Audi,TT,2.5 L S-TRONIC RS QUATTRO Coupe,4,2
2011,Bentley,BROOKLANDS,6.8 L  STD Coupe,4,2
2011,Bentley,CONTINENTAL,6.0 L TIPTRONIC FLYING SPUR Sedan,5,4
2011,Bentley,CONTINENTAL,6.0 L TIPTRONIC FLYING SPUR SPEED Sedan,5,4
2011,Bentley,CONTINENTAL,6.0 L TIPTRONIC GT Coupe,4,2
2011,Bentley,CONTINENTAL,6.0 L TIPTRONIC GT SPEED Coupe,4,2
2011,Bentley,CONTINENTAL,6.0 L TIPTRONIC GT SUPERSPORT Convertible,4,2
2011,Bentley,CONTINENTAL,6.0 L TIPTRONIC GT SUPERSPORT Coupe,4,2
2011,Bentley,CONTINENTAL,6.0 L TIPTRONIC GTC Convertible,4,2
2011,Bentley,MULSANNE,6.7 L TIPTRONIC STD Sedan,5,4
2011,BMW,118i,2.0 L STEPTRONIC STD Hatchback,5,5
2011,BMW,135i,3.0 L STEPTRONIC STD Coupe,4,2
2011,BMW,1M,3.0 L MANUAL STD Coupe,2,2
2011,BMW,316i,1.6 L STEPTRONIC EXCLUSIVE Sedan,5,4
2011,BMW,316i,1.6 L STEPTRONIC EXECUTIVE Sedan,5,4
2011,BMW,320Ci,2.0 L STEPTRONIC M SPORT PACK Coupe,4,2
2011,BMW,320Ci,2.0 L STEPTRONIC M SPORT PACK Coupe/Cabriolet,4,2
2011,BMW,320Ci,2.0 L STEPTRONIC STD Coupe,4,2
2011,BMW,320Ci,2.0 L STEPTRONIC STD Coupe/Cabriolet,4,2
2011,BMW,320i,2.0 L STEPTRONIC M SPORT Sedan,5,4
2011,BMW,320i,2.0 L STEPTRONIC STD Sedan,5,4
2011,BMW,323i,2.5 L STEPTRONIC SPORT Sedan,5,4
2011,BMW,323i,2.5 L STEPTRONIC STD Sedan,5,4
2011,BMW,325Ci,3.0 L STEPTRONIC STD Coupe,4,2
2011,BMW,325Ci,3.0 L STEPTRONIC STD Coupe/Cabriolet,4,2
2011,BMW,325i,3.0 L STEPTRONIC STD Sedan,5,4
2011,BMW,330Ci,3.0 L STEPTRONIC STD Coupe,4,2
2011,BMW,330Ci,3.0 L STEPTRONIC STD Coupe/Cabriolet,4,2
2011,BMW,330i,3.0 L STEPTRONIC STD Sedan,5,4
2011,BMW,335Ci,3.0 L MANUAL STD Convertible,4,2
2011,BMW,335Ci,3.0 L MANUAL STD Coupe,4,2
2011,BMW,335Ci,3.0 L STEPTRONIC STD Convertible,4,2
2011,BMW,335Ci,3.0 L STEPTRONIC STD Coupe,4,2
2011,BMW,335i,3.0 L STEPTRONIC STD Sedan,5,4
2011,BMW,5 Series GT,3.0 L STEPTRONIC 535i Hatchback,5,5
2011,BMW,5 Series GT,4.4 L STEPTRONIC 550i Hatchback,5,5
2011,BMW,520i,2.0 L STEPTRONIC EXECUTIVE Sedan,5,4
2011,BMW,523i,2.5 L STEPTRONIC EXCLUSIVE Sedan,5,4
2011,BMW,523i,2.5 L STEPTRONIC EXECUTIVE Sedan,5,4
2011,BMW,528i,3.0 L STEPTRONIC EXCLUSIVE Sedan,5,4
2011,BMW,528i,3.0 L STEPTRONIC EXECUTIVE Sedan,5,4
2011,BMW,530i,3.0 L STEPTRONIC STD Sedan,5,4
2011,BMW,535i,3.0 L STEPTRONIC EXCLUSIVE Sedan,5,4
2011,BMW,550i,4.4 L  EXCLUSIVE Sedan,5,4
2011,BMW,550i,4.4 L  EXECUTIVE Sedan,5,4
2011,BMW,640i,3.0 L  STD Convertible,4,2
2011,BMW,650i,4.8 L STEPTRONIC STD Convertible,4,2
2011,BMW,730i,3.0 L STEPTRONIC STD Sedan,5,4
2011,BMW,730Li,3.0 L STEPTRONIC STD Sedan,5,4
2011,BMW,740Li,3.0 L STEPTRONIC EXCLUSIVE Sedan,5,4
2011,BMW,740Li,3.0 L STEPTRONIC EXECUTIVE Sedan,5,4
2011,BMW,750Li,4.4 L STEPTRONIC EXCLUSIVE Sedan,5,4
2011,BMW,750Li,4.4 L STEPTRONIC EXECUTIVE Sedan,5,4
2011,BMW,750Li,4.4 L STEPTRONIC M SPORTS PACK Sedan,5,4
2011,BMW,ALPINA,4.4 L  B5 Sedan,5,4
2011,BMW,M3,4.0 L DCT STD Convertible,4,2
2011,BMW,M3,4.0 L DCT STD Coupe,4,2
2011,BMW,M3,4.0 L DCT STD Sedan,5,4
2011,BMW,M3,4.0 L MANUAL STD Convertible,4,2
2011,BMW,M3,4.0 L MANUAL STD Coupe,4,2
2011,BMW,M3,4.0 L MANUAL STD Sedan,5,4
2011,BMW,M5,4.4 L DCT STD Sedan,5,4
2011,BMW,X1,2.0 L STEPTRONIC SDRIVE 18i SUV,5,5
2011,BMW,X1,3.0 L  XDRIVE 28i SUV,5,5
2011,BMW,X3,2.5 L STEPTRONIC SI SUV,5,5
2011,BMW,X3,3.0 L  XDRIVE 28I SUV,5,5
2011,BMW,X5,3.0 L  35i EXCLUSIVE SUV,5,5
2011,BMW,X5,3.0 L STEPTRONIC 35i EXCLUSIVE SUV,7,5
2011,BMW,X5,4.4 L  50i M SPORT SUV,5,5
2011,BMW,X5,4.4 L  50i M SPORT SUV,7,5
2011,BMW,X5,4.4 L  50i SPORT SUV,5,5
2011,BMW,X5 M,4.4 L STEPTRONIC STD SUV,5,5
2011,BMW,X6,3.0 L STEPTRONIC 35I EXCLUSIVE SUV COUPE,5,5
2011,BMW,X6,4.4 L STEPTRONIC 50i EXCLUSIVE SUV COUPE,5,5
2011,BMW,X6 M,4.4 L STEPTRONIC STD SUV COUPE,4,5
2011,BMW,Z4,2.5 L STEPTRONIC sDrive 23i EXCLUSIVE Coupe/Cabriolet,2,2
2011,BMW,Z4,3.0 L STEPTRONIC sDrive 30i EXCLUSIVE Coupe/Cabriolet,2,2
2011,BMW,Z4,3.0 L STEPTRONIC sDrive 30i M SPORTS PACK Coupe/Cabriolet,2,2
2011,BMW,Z4,3.0 L STEPTRONIC sDrive 35i Coupe/Cabriolet,2,2
2011,Bugatti,VEYRON,8.0 L DSG GRAND SPORT VITESSE Convertible,2,2
2011,Bugatti,VEYRON,8.0 L DSG STD Coupe,2,2
2011,Cadillac,CTS,3.0 L  BASE Sedan,5,4
2011,Cadillac,CTS,3.0 L  LUXURY Sedan,5,4
2011,Cadillac,CTS,3.6 L  DVD NAVIGATION Sedan,5,4
2011,Cadillac,CTS,3.6 L  PERFORMANCE Sedan,5,4
2011,Cadillac,CTS,3.6 L  STD Coupe,4,2
2011,Cadillac,CTS-V,6.2 L  STD Coupe,4,2
2011,Cadillac,CTS-V,6.2 L  STD Sedan,5,4
2011,Cadillac,ESCALADE,6.2 L  ESV PLATINUM SUV,8,5
2011,Cadillac,ESCALADE,6.2 L  ESV SUV,8,5
2011,Cadillac,ESCALADE,6.2 L  EXT Pick Up Double Cab,5,5
2011,Cadillac,ESCALADE,6.2 L  PLATINUM SUV,7,5
2011,Cadillac,ESCALADE,6.2 L  STD SUV,7,5
2011,Cadillac,SRX,3.0 L  BASE SUV,5,5
2011,Cadillac,SRX,3.0 L  LUXURY SUV,5,5
2011,Cadillac,SRX,3.6 L  LUXURY SUV,5,5
2011,Cadillac,STS,3.6 L  STD Sedan,5,4
2011,Cadillac,STS,4.6 L  STD Sedan,5,4
2011,Cadillac,STS-V,4.4 L  STD Sedan,5,4
2011,Cadillac,XLR,4.6 L  STD Coupe/Cabriolet,2,2
2011,Chevrolet,AVALANCHE,5.3 L  LT  Z71 Pick Up Double Cab,5,5
2011,Chevrolet,AVALANCHE,5.3 L  LT SATNAV Pick Up Double Cab,5,5
2011,Chevrolet,AVALANCHE,5.3 L  LTZ SATNAV Pick Up Double Cab,5,5
2011,Chevrolet,AVALANCHE,5.3 L  LTZ WHITEDIAMOND Pick Up Double Cab,5,5
2011,Chevrolet,AVEO,1.4 L  BASE Sedan,5,4
2011,Chevrolet,AVEO,1.4 L  LS Sedan,5,4
2011,Chevrolet,AVEO,1.4 L  LT Sedan,5,4
2011,Chevrolet,AVEO,1.4 L MANUAL BASE Sedan,5,4
2011,Chevrolet,AVEO,1.4 L MANUAL LS Sedan,5,4
2011,Chevrolet,AVEO,1.4 L MANUAL LT Sedan,5,4
2011,Chevrolet,AVEO-5,1.4 L  LS Hatchback,5,5
2011,Chevrolet,AVEO-5,1.4 L  LT Hatchback,5,5
2011,Chevrolet,AVEO-5,1.4 L MANUAL LS Hatchback,5,5
2011,Chevrolet,CAMARO,3.6 L  LT Convertible,4,2
2011,Chevrolet,CAMARO,3.6 L  LT Coupe,4,2
2011,Chevrolet,CAMARO,3.6 L  RS Coupe,4,2
2011,Chevrolet,CAMARO,6.2 L  SS  S/R Convertible,4,2
2011,Chevrolet,CAMARO,6.2 L  SS  S/R Coupe,4,2
2011,Chevrolet,CAMARO,6.2 L MANUAL SS  S/R Coupe,4,2
2011,Chevrolet,CAPRICE,3.6 L  LTZ Sedan,5,4
2011,Chevrolet,CAPRICE,6.0 L  LS Sedan,5,4
2011,Chevrolet,CAPRICE,6.0 L  LTZ Sedan,5,4
2011,Chevrolet,CAPRICE,6.0 L  ROYALE  NAV Sedan,5,4
2011,Chevrolet,CAPRICE,6.0 L  ROYALE Sedan,5,4
2011,Chevrolet,CAPTIVA,2.4 L  LS SUV,5,5
2011,Chevrolet,CAPTIVA,2.4 L  LT SUV,5,5
2011,Chevrolet,CAPTIVA,2.4 L  LT SUV,7,5
2011,Chevrolet,CAPTIVA,2.4 L MANUAL LT SUV,5,5
2011,Chevrolet,CAPTIVA,3.0 L  LTZ SUV,5,5
2011,Chevrolet,CAPTIVA,3.0 L  LTZ SUV,7,5
2011,Chevrolet,CAPTIVA,3.2 L  LTZ SUV,7,5
2011,Chevrolet,CORVETTE,6.2 L  C6 Coupe,2,2
2011,Chevrolet,CORVETTE,6.2 L  CENTENIAL EDITION Coupe,2,2
2011,Chevrolet,CORVETTE,6.2 L  GRAND SPORT Coupe,2,2
2011,Chevrolet,CORVETTE,6.2 L MANUAL ZR1 Coupe,2,2
2011,Chevrolet,CORVETTE,7.0 L  Z06 Coupe,2,2
2011,Chevrolet,CORVETTE,7.0 L MANUAL Z06 Coupe,2,2
2011,Chevrolet,CRUZE,1.8 L  LS Sedan,5,4
2011,Chevrolet,CRUZE,1.8 L  LT A/W LTHR Sedan,5,4
2011,Chevrolet,CRUZE,1.8 L  LT A/W Sedan,5,4
2011,Chevrolet,LUMINA,3.6 L  LS Sedan,5,4
2011,Chevrolet,LUMINA,3.6 L  LTZ Sedan,5,4
2011,Chevrolet,LUMINA,3.6 L  S Sedan,5,4
2011,Chevrolet,LUMINA,6.0 L  SS Sedan,5,4
2011,Chevrolet,LUMINA,6.0 L MANUAL SS Sedan,5,4
2011,Chevrolet,MALIBU,2.4 L  LS Sedan,5,4
2011,Chevrolet,MALIBU,2.4 L  LT1 Sedan,5,4
2011,Chevrolet,MALIBU,2.4 L  LT2 Sedan,5,4
2011,Chevrolet,MALIBU,3.6 L  LTZ LTH Sedan,5,4
2011,Chevrolet,SILVERADO,4.3 L  1500 REG/CAB WORKTRUCK Pick Up Single Cab,2,2
2011,Chevrolet,SILVERADO,4.8 L  1500 Pick Up Single Cab,3,2
2011,Chevrolet,SILVERADO,5.3 L  1500 CREW/CAB CLOTH Pick Up Double Cab,5,4
2011,Chevrolet,SILVERADO,5.3 L  1500 CREW/CAB LT Pick Up Double Cab,5,4
2011,Chevrolet,SILVERADO,5.3 L  1500 CREW/CAB WORKTRUCK Pick Up Double Cab,5,4
2011,Chevrolet,SILVERADO,5.3 L  1500 CREW/CAB/SUNR/REVCAM Pick Up Double Cab,2,2
2011,Chevrolet,SILVERADO,5.3 L  1500 EXT/CAB CLOTH PICK UP EXT CAB,5,4
2011,Chevrolet,SILVERADO,5.3 L  1500 EXT/CAB PICK UP EXT CAB,5,4
2011,Chevrolet,SILVERADO,5.3 L  1500 EXT/CAB WORKTRUCK PICK UP EXT CAB,5,4
2011,Chevrolet,SILVERADO,5.3 L  1500 REG/CAB Pick Up Single Cab,2,2
2011,Chevrolet,SILVERADO,5.3 L  2500 EXT/CAB PICK UP EXT CAB,5,4
2011,Chevrolet,SILVERADO,5.3 L  2500 REG/CAB Pick Up Single Cab,2,2
2011,Chevrolet,SILVERADO,6.0 L  2500 CREW/CAB Pick Up Double Cab,5,4
2011,Chevrolet,SILVERADO,6.0 L  2500HD Pick Up Single Cab,3,2
2011,Chevrolet,SILVERADO,6.0 L  3500 CREW/CAB Pick Up Double Cab,5,4
2011,Chevrolet,SILVERADO,6.0 L  3500 EXT/CAB PICK UP EXT CAB,5,4
2011,Chevrolet,SILVERADO,6.0 L  3500 REG/CAB Pick Up Single Cab,2,2
2011,Chevrolet,SPARK,1.0 L  BASE Hatchback,5,5
2011,Chevrolet,SPARK,1.0 L  LS Hatchback,5,5
2011,Chevrolet,SPARK,1.0 L MANUAL LS Hatchback,5,5
2011,Chevrolet,SUBURBAN,5.3 L  LS 2500 SUV,9,5
2011,Chevrolet,SUBURBAN,5.3 L  LS SUV,9,5
2011,Chevrolet,SUBURBAN,5.3 L  LT SUV,9,5
2011,Chevrolet,SUBURBAN,5.3 L  LTZ SUV,9,5
2011,Chevrolet,TAHOE,5.3 L  LS SUV,8,5
2011,Chevrolet,TAHOE,5.3 L  LT1 SUV,8,5
2011,Chevrolet,TAHOE,5.3 L  LTZ S/R DVD/NAV SUV,8,5
2011,Chevrolet,TAHOE,5.3 L  LTZ SUV,8,5
2011,Chevrolet,TAHOE,5.3 L  Z71  LEATHER SUV,8,5
2011,Chevrolet,TAHOE,5.3 L  Z71 SUV,8,5
2011,Chevrolet,TRAVERSE,3.6 L  LS SUV,8,5
2011,Chevrolet,TRAVERSE,3.6 L  LT1 SUV,8,5
2011,Chevrolet,TRAVERSE,3.6 L  LT2 NAV SUV,8,5
2011,Chevrolet,TRAVERSE,3.6 L  LT2 SUV,8,5
2011,Chevrolet,TRAVERSE,3.6 L  LTZ SUV,8,5
2011,Chrysler,300C,3.6 L  STD Sedan,5,4
2011,Chrysler,300C,5.7 L  STD Sedan,5,4
2011,Chrysler,GRAND VOYAGER,3.8 L  LIMITED MPV,7,5
2011,Chrysler,GRAND VOYAGER,3.8 L  LIMITED S/R NAVIGATION MPV,7,5
2011,Chrysler,GRAND VOYAGER,3.8 L  LX MPV,7,5
2011,CMC,Z7,2.4 L  STD SUV,7,5
2011,Daihatsu,MATERIA,1.5 L  TOP Hatchback,5,5
2011,Daihatsu,MATERIA,1.5 L MANUAL TOP Hatchback,5,5
2011,Daihatsu,SIRION,1.3 L  EL Hatchback,5,5
2011,Daihatsu,TERIOS,1.5 L  DX 4x4 SUV,5,5
2011,Daihatsu,TERIOS,1.5 L  SX SUV,5,5
2011,Daihatsu,TERIOS,1.5 L  SX SUV,7,5
